date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2019-07-10,3508.5400391,3523.6000977,3497.7399902,3501.5200195,3501.5200195,31341600,31341600,-7.02002,-0.2,3507.62004,"July 10, 19",-0.002
2019-07-09,3522.2700195,3522.2700195,3492.1799316,3509.75,3509.75,30325100,30325100,-12.52002,-0.355,3508.06665,"July 09, 19",-0.00355
2019-07-08,3525.2099609,3531.4699707,3514.4099121,3523.7600098,3523.7600098,26898100,26898100,-1.44995,-0.041,3523.2133,"July 08, 19",-0.00041
2019-07-05,3542.2299805,3544.0200195,3514.25,3527.9799805,3527.9799805,32000600,32000600,-14.25,-0.402,3528.75,"July 05, 19",-0.00402
2019-07-04,3541.8500977,3549.2600098,3537.3500977,3544.1499023,3544.1499023,36660800,36660800,2.2998,0.065,3543.58667,"July 04, 19",0.00065
2019-07-03,3507.6999512,3540.6298828,3507.6999512,3540.6298828,3540.6298828,41651700,41651700,32.92993,0.939,3529.65324,"July 03, 19",0.00939
2019-07-02,3498.9299316,3511.1298828,3491.4399414,3507.9799805,3507.9799805,28512300,28512300,9.05005,0.259,3503.5166,"July 02, 19",0.00259
2019-07-01,3476.0800781,3519.9799805,3476.0800781,3497.5900879,3497.5900879,30371100,30371100,21.51001,0.619,3497.88338,"July 01, 19",0.00619
2019-06-28,3442.3898926,3476.9299316,3442.3898926,3473.6899414,3473.6899414,34282000,34282000,31.30005,0.909,3464.33659,"June 28, 19",0.00909
2019-06-27,3444.3601074,3454.2099609,3424.6799316,3442.3798828,3442.3798828,31948700,31948700,-1.98022,-0.057,3440.42326,"June 27, 19",-0.00057
2019-06-26,3444.2800293,3460.1599121,3434.3300781,3442.9499512,3442.9499512,31753900,31753900,-1.33008,-0.039,3445.81331,"June 26, 19",-0.00039
2019-06-25,3454.3100586,3454.3100586,3440.0600586,3444.3601074,3444.3601074,27329900,27329900,-9.94995,-0.288,3446.24341,"June 25, 19",-0.00288
2019-06-24,3466.3798828,3473.75,3449.1899414,3455.5700684,3455.5700684,27884900,27884900,-10.80981,-0.312,3459.50334,"June 24, 19",-0.00312
2019-06-21,3468.7299805,3496.7900391,3459.0400391,3466.9199219,3466.9199219,79595100,79595100,-1.81006,-0.052,3474.25,"June 21, 19",-0.00052
2019-06-20,3460.1000977,3487.0,3460.1000977,3468.0800781,3468.0800781,49469100,49469100,7.97998,0.231,3471.72673,"June 20, 19",0.00231
2019-06-19,3454.5200195,3457.3701172,3444.1201172,3454.6999512,3454.6999512,37824200,37824200,0.17993,0.005,3452.0634,"June 19, 19",5e-05
2019-06-18,3381.5,3458.9099121,3366.8701172,3452.8898926,3452.8898926,49958000,49958000,71.38989,2.111,3426.22331,"June 18, 19",0.02111
2019-06-17,3382.4499512,3393.8898926,3375.8000488,3383.2099609,3383.2099609,24211200,24211200,0.76001,0.022,3384.29997,"June 17, 19",0.00022
2019-06-14,3388.7800293,3388.7800293,3363.0700684,3379.1899414,3379.1899414,26397100,26397100,-9.59009,-0.283,3377.01335,"June 14, 19",-0.00283
2019-06-13,3384.3200684,3401.7199707,3373.6799316,3390.5,3390.5,28235500,28235500,6.17993,0.183,3388.6333,"June 13, 19",0.00183
2019-06-12,3398.5800781,3398.5800781,3376.4499512,3386.6298828,3386.6298828,30134000,30134000,-11.9502,-0.352,3387.21997,"June 12, 19",-0.00352
2019-06-11,3386.7299805,3418.1799316,3386.7299805,3401.1000977,3401.1000977,31645900,31645900,14.37012,0.424,3402.00334,"June 11, 19",0.00424
2019-06-07,3341.3300781,3391.0500488,3341.3300781,3378.3798828,3378.3798828,31980300,31980300,37.0498,1.109,3370.25334,"June 07, 19",0.01109
2019-06-06,3341.2900391,3370.8000488,3326.8999023,3338.4099121,3338.4099121,41512600,41512600,-2.88013,-0.086,3345.36995,"June 06, 19",-0.00086
2019-06-05,3334.3999023,3355.6899414,3326.9299316,3339.9499512,3339.9499512,33457800,33457800,5.55005,0.166,3340.85661,"June 05, 19",0.00166
2019-06-04,3293.6298828,3338.0800781,3275.1999512,3333.4899902,3333.4899902,42640200,42640200,39.86011,1.21,3315.59001,"June 04, 19",0.0121
2019-06-03,3274.9699707,3300.2199707,3248.5400391,3300.2199707,3300.2199707,34972500,34972500,25.25,0.771,3282.99333,"June 03, 19",0.00771
2019-05-31,3312.4099121,3312.4099121,3258.0400391,3280.4299316,3280.4299316,49350100,49350100,-31.97998,-0.965,3283.62663,"May 31, 19",-0.00965
2019-05-29,3337.3798828,3337.3798828,3288.5200195,3297.8100586,3297.8100586,38520100,38520100,-39.56982,-1.186,3307.90332,"May 29, 19",-0.01186
2019-05-28,3364.2299805,3369.9099121,3337.7700195,3348.8601074,3348.8601074,52627100,52627100,-15.36987,-0.457,3352.18001,"May 28, 19",-0.00457
2019-05-27,3350.6000977,3380.8500977,3350.6000977,3364.0400391,3364.0400391,19580400,19580400,13.43994,0.401,3365.16341,"May 27, 19",0.00401
2019-05-24,3330.9899902,3365.5800781,3330.9899902,3350.6999512,3350.6999512,35226300,35226300,19.70996,0.592,3349.09001,"May 24, 19",0.00592
2019-05-23,3378.4799805,3378.4799805,3323.6999512,3327.1999512,3327.1999512,45389300,45389300,-51.28003,-1.518,3343.12663,"May 23, 19",-0.01518
2019-05-22,3384.9199219,3396.8701172,3359.6000977,3386.7199707,3386.7199707,36107300,36107300,1.80005,0.053,3381.0634,"May 22, 19",0.00053
2019-05-21,3371.2600098,3395.9099121,3370.3798828,3386.5100098,3386.5100098,37551500,37551500,15.25,0.452,3384.2666,"May 21, 19",0.00452
2019-05-20,3417.1201172,3426.8701172,3360.2600098,3369.7800293,3369.7800293,53670000,53670000,-47.34009,-1.385,3385.63672,"May 20, 19",-0.01385
2019-05-17,3433.6899414,3436.4499512,3402.5600586,3425.6398926,3425.6398926,49377800,49377800,-8.05005,-0.234,3421.54997,"May 17, 19",-0.00234
2019-05-16,3379.6999512,3438.5600586,3365.4899902,3438.5600586,3438.5600586,42922000,42922000,58.86011,1.742,3414.20337,"May 16, 19",0.01742
2019-05-15,3364.8798828,3385.7800293,3332.6799316,3385.7800293,3385.7800293,44240900,44240900,20.90015,0.621,3368.08,"May 15, 19",0.00621
2019-05-14,3324.8500977,3364.3798828,3324.8500977,3364.3798828,3364.3798828,36204200,36204200,39.52979,1.189,3351.20329,"May 14, 19",0.01189
2019-05-13,3362.5200195,3365.5100098,3311.1699219,3320.7800293,3320.7800293,39567400,39567400,-41.73999,-1.241,3332.48665,"May 13, 19",-0.01241
2019-05-10,3353.6799316,3386.2199707,3349.8400879,3361.0500488,3361.0500488,35957700,35957700,7.37012,0.22,3365.70337,"May 10, 19",0.0022
2019-05-09,3401.9899902,3401.9899902,3346.4499512,3350.7099609,3350.7099609,42118800,42118800,-51.28003,-1.507,3366.3833,"May 09, 19",-0.01507
2019-05-08,3400.1899414,3423.9599609,3389.0700684,3417.2600098,3417.2600098,40572500,40572500,17.07007,0.502,3410.09668,"May 08, 19",0.00502
2019-05-07,3460.5600586,3467.6398926,3396.8999023,3401.1599121,3401.1599121,47036200,47036200,-59.40015,-1.716,3421.8999,"May 07, 19",-0.01716
2019-05-06,3487.5400391,3487.5400391,3423.3300781,3462.9499512,3462.9499512,32922700,32922700,-24.59009,-0.705,3457.94002,"May 06, 19",-0.00705
2019-05-03,3489.4799805,3510.0400391,3486.7199707,3502.4799805,3502.4799805,27229000,27229000,13.0,0.373,3499.74666,"May 03, 19",0.00373
2019-05-02,3505.7700195,3511.4299316,3487.75,3488.9299316,3488.9299316,38418000,38418000,-16.84009,-0.48,3496.03662,"May 02, 19",-0.0048
2019-04-30,3499.7099609,3514.6201172,3488.1000977,3514.6201172,3514.6201172,39337100,39337100,14.91016,0.426,3505.78011,"April 30, 19",0.00426
2019-04-29,3494.4699707,3508.7600098,3481.0800781,3501.9399414,3501.9399414,32293700,32293700,7.46997,0.214,3497.26001,"April 29, 19",0.00214
2019-04-26,3492.0600586,3503.4599609,3484.1298828,3500.4099121,3500.4099121,30966200,30966200,8.34985,0.239,3495.99992,"April 26, 19",0.00239
2019-04-25,3495.4099121,3496.3999023,3476.2800293,3491.9199219,3491.9199219,35609100,35609100,-3.48999,-0.1,3488.19995,"April 25, 19",-0.001
2019-04-24,3500.5600586,3515.1499023,3491.8898926,3502.6298828,3502.6298828,40509900,40509900,2.06982,0.059,3503.22323,"April 24, 19",0.00059
2019-04-23,3494.3999023,3506.6799316,3487.1699219,3503.8500977,3503.8500977,32101600,32101600,9.4502,0.27,3499.23332,"April 23, 19",0.0027
2019-04-18,3477.6699219,3506.8200684,3464.6398926,3499.2299805,3499.2299805,46027400,46027400,21.56006,0.62,3490.22998,"April 18, 19",0.0062
2019-04-17,3466.8898926,3486.7600098,3459.8100586,3477.7299805,3477.7299805,40129600,40129600,10.84009,0.313,3474.76668,"April 17, 19",0.00313
2019-04-16,3450.75,3465.9799805,3450.75,3463.3601074,3463.3601074,36083200,36083200,12.61011,0.365,3460.03003,"April 16, 19",0.00365
2019-04-15,3448.9099121,3456.5400391,3443.5600586,3450.4599609,3450.4599609,32902000,32902000,1.55005,0.045,3450.18669,"April 15, 19",0.00045
2019-04-12,3432.1599121,3454.7700195,3425.8400879,3447.8300781,3447.8300781,45588800,45588800,15.67017,0.457,3442.8134,"April 12, 19",0.00457
2019-04-11,3430.7299805,3442.25,3412.1499023,3435.3400879,3435.3400879,36881200,36881200,4.61011,0.134,3429.91333,"April 11, 19",0.00134
2019-04-10,3418.3601074,3435.3200684,3418.3601074,3424.6499023,3424.6499023,29288800,29288800,6.28979,0.184,3426.11003,"April 10, 19",0.00184
2019-04-09,3437.0700684,3450.6899414,3416.6699219,3417.2199707,3417.2199707,29949900,29949900,-19.8501,-0.578,3428.19328,"April 09, 19",-0.00578
2019-04-08,3446.1499023,3447.1101074,3433.4699707,3438.0600586,3438.0600586,25222700,25222700,-8.08984,-0.235,3439.54671,"April 08, 19",-0.00235
2019-04-05,3445.0500488,3453.0200195,3437.9199219,3447.4699707,3447.4699707,31096400,31096400,2.41992,0.07,3446.13664,"April 05, 19",0.0007
2019-04-04,3434.3400879,3449.4399414,3425.1899414,3441.9299316,3441.9299316,33147500,33147500,7.58984,0.221,3438.85327,"April 04, 19",0.00221
2019-04-03,3399.9299316,3435.8999023,3399.9299316,3435.5600586,3435.5600586,36713500,36713500,35.63013,1.048,3423.79663,"April 03, 19",0.01048
2019-04-02,3386.1799316,3402.7700195,3382.8400879,3395.6999512,3395.6999512,28848000,28848000,9.52002,0.281,3393.77002,"April 02, 19",0.00281
2019-04-01,3353.6699219,3390.9799805,3353.6699219,3385.3798828,3385.3798828,38161900,38161900,31.70996,0.946,3376.6766,"April 01, 19",0.00946
2019-03-29,3326.4499512,3354.3000488,3326.4499512,3351.7099609,3351.7099609,35922300,35922300,25.26001,0.759,3344.15332,"March 29, 19",0.00759
2019-03-28,3321.3400879,3337.5600586,3315.9099121,3320.2900391,3320.2900391,31273500,31273500,-1.05005,-0.032,3324.58667,"March 28, 19",-0.00032
2019-03-27,3322.6398926,3344.6699219,3302.8000488,3322.0400391,3322.0400391,44786200,44786200,-0.59985,-0.018,3323.17,"March 27, 19",-0.00018
2019-03-26,3302.1298828,3326.3500977,3293.6799316,3319.5300293,3319.5300293,32046100,32046100,17.40015,0.527,3313.18669,"March 26, 19",0.00527
2019-03-25,3297.4099121,3313.4299316,3281.9699707,3300.4799805,3300.4799805,33906700,33906700,3.07007,0.093,3298.62663,"March 25, 19",0.00093
2019-03-22,3371.6799316,3377.9299316,3301.6000977,3305.7299805,3305.7299805,58032900,58032900,-65.94995,-1.956,3328.42,"March 22, 19",-0.01956
2019-03-21,3372.3601074,3376.2099609,3348.9499512,3367.3999023,3367.3999023,34551900,34551900,-4.96021,-0.147,3364.1866,"March 21, 19",-0.00147
2019-03-20,3404.1000977,3406.1201172,3372.3798828,3372.3798828,3372.3798828,32977700,32977700,-31.72021,-0.932,3383.62663,"March 20, 19",-0.00932
2019-03-19,3389.8100586,3422.3400879,3386.2600098,3409.0,3409.0,34176600,34176600,19.18994,0.566,3405.8667,"March 19, 19",0.00566
2019-03-18,3385.4599609,3392.6298828,3380.6499023,3387.9399414,3387.9399414,36098000,36098000,2.47998,0.073,3387.07324,"March 18, 19",0.00073
2019-03-15,3345.0600586,3394.3200684,3345.0600586,3386.0800781,3386.0800781,91316800,91316800,41.02002,1.226,3375.1534,"March 15, 19",0.01226
2019-03-14,3322.9199219,3349.8500977,3322.9199219,3342.0300293,3342.0300293,37300300,37300300,19.11011,0.575,3338.26668,"March 14, 19",0.00575
2019-03-13,3301.8100586,3327.3500977,3300.1699219,3323.4499512,3323.4499512,32471200,32471200,21.63989,0.655,3316.98999,"March 13, 19",0.00655
2019-03-12,3312.3200684,3320.2399902,3291.9099121,3303.9499512,3303.9499512,30738900,30738900,-8.37012,-0.253,3305.36662,"March 12, 19",-0.00253
2019-03-11,3290.7600098,3306.6398926,3284.6799316,3304.4399414,3304.4399414,29420800,29420800,13.67993,0.416,3298.58659,"March 11, 19",0.00416
2019-03-08,3299.8500977,3299.8500977,3273.6799316,3283.6000977,3283.6000977,45267900,45267900,-16.25,-0.492,3285.71004,"March 08, 19",-0.00492
2019-03-07,3321.1799316,3337.6599121,3293.3400879,3308.8500977,3308.8500977,56107700,56107700,-12.32983,-0.371,3313.28337,"March 07, 19",-0.00371
2019-03-06,3322.9599609,3340.6699219,3317.9799805,3324.6699219,3324.6699219,35932200,35932200,1.70996,0.051,3327.77327,"March 06, 19",0.00051
2019-03-05,3316.9599609,3330.7199707,3308.6398926,3327.1899414,3327.1899414,33779500,33779500,10.22998,0.308,3322.18327,"March 05, 19",0.00308
2019-03-04,3318.1000977,3329.6499023,3315.6298828,3317.1201172,3317.1201172,28131100,28131100,-0.97998,-0.03,3320.79997,"March 04, 19",-0.0003
2019-03-01,3306.5900879,3330.4799805,3306.5900879,3312.1000977,3312.1000977,38063300,38063300,5.51001,0.167,3316.39006,"March 01, 19",0.00167
2019-02-28,3271.1398926,3301.0200195,3268.9499512,3298.2600098,3298.2600098,51174200,51174200,27.12012,0.829,3289.40999,"February 28, 19",0.00829
2019-02-27,3283.5700684,3287.4699707,3269.9799805,3282.7700195,3282.7700195,42644400,42644400,-0.80005,-0.024,3280.07332,"February 27, 19",-0.00024
2019-02-26,3275.1398926,3293.7600098,3261.0300293,3289.3200684,3289.3200684,34342200,34342200,14.18018,0.433,3281.37004,"February 26, 19",0.00433
2019-02-25,3275.0200195,3289.4799805,3275.0200195,3280.0100098,3280.0100098,33385600,33385600,4.98999,0.152,3281.50334,"February 25, 19",0.00152
2019-02-22,3263.4899902,3281.7800293,3259.7399902,3270.5500488,3270.5500488,26574400,26574400,7.06006,0.216,3270.69002,"February 22, 19",0.00216
2019-02-21,3261.7399902,3270.0700684,3254.5700684,3263.6999512,3263.6999512,33636700,33636700,1.95996,0.06,3262.78003,"February 21, 19",0.0006
2019-02-20,3241.6999512,3264.7099609,3236.7399902,3259.4899902,3259.4899902,29929400,29929400,17.79004,0.549,3253.64665,"February 20, 19",0.00549
2019-02-19,3242.7900391,3251.2199707,3223.3999023,3239.4099121,3239.4099121,31367500,31367500,-3.38013,-0.104,3238.00993,"February 19, 19",-0.00104
2019-02-18,3239.1000977,3248.1398926,3235.5700684,3244.7900391,3244.7900391,28073100,28073100,5.68994,0.176,3242.83333,"February 18, 19",0.00176
2019-02-15,3179.3798828,3247.3400879,3175.7099609,3241.25,3241.25,53343300,53343300,61.87012,1.946,3221.43335,"February 15, 19",0.01946
2019-02-14,3212.9499512,3228.1101074,3182.6599121,3182.6599121,3182.6599121,37972500,37972500,-30.29004,-0.943,3197.80998,"February 14, 19",-0.00943
2019-02-13,3194.7299805,3214.2199707,3192.0300293,3202.3701172,3202.3701172,34115900,34115900,7.64014,0.239,3202.87337,"February 13, 19",0.00239
2019-02-12,3176.7600098,3200.5,3176.7600098,3190.75,3190.75,34559200,34559200,13.98999,0.44,3189.33667,"February 12, 19",0.0044
2019-02-11,3142.8400879,3173.3898926,3142.8400879,3165.6101074,3165.6101074,33329200,33329200,22.77002,0.725,3160.61336,"February 11, 19",0.00725
2019-02-08,3151.1699219,3161.1398926,3124.6201172,3135.6201172,3135.6201172,38317900,38317900,-15.5498,-0.493,3140.46004,"February 08, 19",-0.00493
2019-02-07,3204.9299316,3208.6699219,3150.7600098,3150.7600098,3150.7600098,45534100,45534100,-54.16992,-1.69,3170.06331,"February 07, 19",-0.0169
2019-02-06,3208.4299316,3216.1298828,3199.0300293,3212.75,3212.75,39803000,39803000,4.32007,0.135,3209.3033,"February 06, 19",0.00135
2019-02-05,3165.8400879,3215.0400391,3162.7800293,3215.0400391,3215.0400391,50345900,50345900,49.19995,1.554,3197.62004,"February 05, 19",0.01554
2019-02-04,3170.3000488,3174.2299805,3143.8701172,3165.1999512,3165.1999512,33167600,33167600,-5.1001,-0.161,3161.10002,"February 04, 19",-0.00161
2019-02-01,3162.4599609,3171.9499512,3143.5,3171.1201172,3171.1201172,45249500,45249500,8.66016,0.274,3162.19002,"February 01, 19",0.00274
2019-01-31,3163.0200195,3177.1000977,3129.5800781,3159.4299316,3159.4299316,61323600,61323600,-3.59009,-0.114,3155.37004,"January 31, 19",-0.00114
2019-01-30,3155.8000488,3163.3400879,3148.8400879,3161.7399902,3161.7399902,32877000,32877000,5.93994,0.188,3157.97339,"January 30, 19",0.00188
2019-01-29,3136.1499023,3166.2399902,3130.75,3153.4199219,3153.4199219,29990500,29990500,17.27002,0.551,3150.13664,"January 29, 19",0.00551
2019-01-28,3157.0,3157.0,3131.2600098,3137.2700195,3137.2700195,31338500,31338500,-19.72998,-0.625,3141.84334,"January 28, 19",-0.00625
2019-01-25,3133.8100586,3168.0300293,3133.8100586,3163.2399902,3163.2399902,38095600,38095600,29.42993,0.939,3155.02669,"January 25, 19",0.00939
2019-01-24,3113.8898926,3136.4199219,3107.6699219,3126.3100586,3126.3100586,38509200,38509200,12.42017,0.399,3123.46663,"January 24, 19",0.00399
2019-01-23,3104.0800781,3132.7900391,3094.4799805,3112.1298828,3112.1298828,0,0,8.0498,0.259,0.0,"January 23, 19",0.00259
2019-01-22,3120.3200684,3122.7600098,3097.2700195,3112.8000488,3112.8000488,30018100,30018100,-7.52002,-0.241,3110.94336,"January 22, 19",-0.00241
2019-01-21,3131.8500977,3131.8500977,3120.0300293,3125.0700684,3125.0700684,20273100,20273100,-6.78003,-0.216,3125.65007,"January 21, 19",-0.00216
2019-01-18,3079.1499023,3137.4199219,3079.1499023,3134.9199219,3134.9199219,47970500,47970500,55.77002,1.811,3117.16325,"January 18, 19",0.01811
2019-01-17,3069.4099121,3073.0,3053.0800781,3069.3500977,3069.3500977,32652500,32652500,-0.05981,-0.002,3065.14339,"January 17, 19",-2e-05
2019-01-16,3073.0600586,3083.5600586,3062.2700195,3077.2199707,3077.2199707,37834400,37834400,4.15991,0.135,3074.35002,"January 16, 19",0.00135
2019-01-15,3066.0200195,3088.4899902,3044.5300293,3068.0500488,3068.0500488,36607500,36607500,2.03003,0.066,3067.02336,"January 15, 19",0.00066
2019-01-14,3060.6201172,3063.3400879,3037.1298828,3055.1799316,3055.1799316,31173600,31173600,-5.44019,-0.178,3051.8833,"January 14, 19",-0.00178
2019-01-11,3079.5900879,3087.6599121,3056.3601074,3070.0400391,3070.0400391,32135700,32135700,-9.55005,-0.31,3071.35335,"January 11, 19",-0.0031
2019-01-10,3065.6599121,3075.8300781,3043.5500488,3075.7299805,3075.7299805,30601200,30601200,10.07007,0.328,3065.0367,"January 10, 19",0.00328
2019-01-09,3062.3701172,3089.1699219,3060.9599609,3070.2399902,3070.2399902,39381800,39381800,7.86987,0.257,3073.45662,"January 09, 19",0.00257
2019-01-08,3032.0700684,3079.1101074,3032.0700684,3054.9399414,3054.9399414,38910200,38910200,22.86987,0.754,3055.37337,"January 08, 19",0.00754
2019-01-07,3050.0,3054.7199707,3016.3200684,3033.6398926,3033.6398926,32772200,32772200,-16.36011,-0.536,3034.89331,"January 07, 19",-0.00536
2019-01-04,2964.1499023,3050.6599121,2964.1499023,3041.8500977,3041.8500977,43092600,43092600,77.7002,2.621,3018.88664,"January 04, 19",0.02621
2019-01-03,2978.2800293,2984.5200195,2950.8200684,2954.6599121,2954.6599121,35085500,35085500,-23.62012,-0.793,2963.33333,"January 03, 19",-0.00793
2018-12-28,2952.0500488,2996.1699219,2951.5100098,2986.5300293,2986.5300293,32799300,32799300,34.47998,1.168,2978.06999,"December 28, 18",0.01168
2018-12-27,2987.6699219,2997.2399902,2908.6999512,2937.3601074,2937.3601074,45597600,45597600,-50.30981,-1.684,2947.76668,"December 27, 18",-0.01684
2018-12-21,2996.9199219,3003.0600586,2957.5600586,3000.6101074,3000.6101074,84815000,84815000,3.69019,0.123,2987.07674,"December 21, 18",0.00123
2018-12-20,3031.3200684,3031.3200684,2993.3999023,3000.0600586,3000.0600586,57123500,57123500,-31.26001,-1.031,3008.26001,"December 20, 18",-0.01031
2018-12-19,3042.1899414,3063.6999512,3042.1899414,3051.3798828,3051.3798828,46652700,46652700,9.18994,0.302,3052.42326,"December 19, 18",0.00302
2018-12-18,3054.0100098,3067.5400391,3040.1298828,3040.1298828,3040.1298828,43622700,43622700,-13.88013,-0.454,3049.2666,"December 18, 18",-0.00454
2018-12-17,3088.9699707,3092.8200684,3053.5600586,3063.6499023,3063.6499023,36582200,36582200,-25.32007,-0.82,3070.01001,"December 17, 18",-0.0082
2018-12-14,3102.0900879,3103.1699219,3063.2299805,3092.6000977,3092.6000977,34270600,34270600,-9.48999,-0.306,3086.33333,"December 14, 18",-0.00306
2018-12-13,3110.5700684,3128.1000977,3100.1101074,3112.1699219,3112.1699219,45330100,45330100,1.59985,0.051,3113.46004,"December 13, 18",0.00051
2018-12-12,3059.25,3119.1999512,3059.25,3107.9699707,3107.9699707,47486300,47486300,48.71997,1.593,3095.47331,"December 12, 18",0.01593
2018-12-11,3028.9299316,3083.5,3028.9299316,3055.3200684,3055.3200684,42336900,42336900,26.39014,0.871,3055.91667,"December 11, 18",0.00871
2018-12-10,3054.6699219,3054.6699219,3007.5300293,3016.9899902,3016.9899902,43098700,43098700,-37.67993,-1.234,3026.39665,"December 10, 18",-0.01234
2018-12-07,3057.9899902,3097.9199219,3057.9899902,3058.5300293,3058.5300293,39897000,39897000,0.54004,0.018,3071.47998,"December 07, 18",0.00018
2018-12-06,3139.8500977,3139.8500977,3033.7800293,3045.9399414,3045.9399414,56441400,56441400,-93.91016,-2.991,3073.19002,"December 06, 18",-0.02991
2018-12-05,3181.6799316,3181.6799316,3146.1101074,3150.2700195,3150.2700195,33559900,33559900,-31.40991,-0.987,3159.35335,"December 05, 18",-0.00987
2018-12-04,3208.4399414,3210.5100098,3189.0,3189.25,3189.25,35048100,35048100,-19.18994,-0.598,3196.25334,"December 04, 18",-0.00598
2018-12-03,3187.3300781,3244.9799805,3187.3300781,3214.9899902,3214.9899902,41908500,41908500,27.65991,0.868,3215.76668,"December 03, 18",0.00868
2018-11-30,3178.0600586,3182.1599121,3159.0800781,3173.1298828,3173.1298828,42311100,42311100,-4.93018,-0.155,3171.45662,"November 30, 18",-0.00155
2018-11-29,3176.3100586,3197.8999023,3169.8500977,3174.1599121,3174.1599121,36788800,36788800,-2.15015,-0.068,3180.63664,"November 29, 18",-0.00068
2018-11-28,3170.9599609,3184.6799316,3165.8300781,3168.2900391,3168.2900391,36630100,36630100,-2.66992,-0.084,3172.93335,"November 28, 18",-0.00084
2018-11-27,3173.1398926,3186.8400879,3151.8898926,3166.4199219,3166.4199219,37045200,37045200,-6.71997,-0.212,3168.3833,"November 27, 18",-0.00212
2018-11-26,3151.2199707,3184.6599121,3151.2199707,3172.7099609,3172.7099609,45275000,45275000,21.48999,0.682,3169.52995,"November 26, 18",0.00682
2018-11-23,3127.9399414,3145.0400391,3114.7399902,3137.2099609,3137.2099609,25803000,25803000,9.27002,0.296,3132.33,"November 23, 18",0.00296
2018-11-22,3148.8000488,3148.8000488,3121.5900879,3126.6699219,3126.6699219,30003600,30003600,-22.13013,-0.703,3132.35335,"November 22, 18",-0.00703
2018-11-21,3124.6000977,3156.7700195,3124.6000977,3153.9099121,3153.9099121,38575300,38575300,29.30981,0.938,3145.09334,"November 21, 18",0.00938
2018-11-20,3153.1899414,3153.1899414,3100.7700195,3116.0700684,3116.0700684,44749600,44749600,-37.11987,-1.177,3123.34334,"November 20, 18",-0.01177
2018-11-19,3184.5100098,3206.5800781,3157.9499512,3160.3300781,3160.3300781,30101500,30101500,-24.17993,-0.759,3174.95337,"November 19, 18",-0.00759
2018-11-16,3197.6101074,3214.5700684,3158.8701172,3180.7399902,3180.7399902,47319600,47319600,-16.87012,-0.528,3184.72673,"November 16, 18",-0.00528
2018-11-15,3210.0400391,3227.7399902,3164.8500977,3190.3100586,3190.3100586,38404800,38404800,-19.72998,-0.615,3194.30005,"November 15, 18",-0.00615
2018-11-14,3213.3500977,3239.9899902,3179.0800781,3205.3601074,3205.3601074,32885300,32885300,-7.98999,-0.249,3208.14339,"November 14, 18",-0.00249
2018-11-13,3200.0800781,3228.8798828,3196.6999512,3224.8200684,3224.8200684,34613500,34613500,24.73999,0.773,3216.79997,"November 13, 18",0.00773
2018-11-12,3237.9499512,3248.3300781,3192.5800781,3194.0800781,3194.0800781,31003300,31003300,-43.86987,-1.355,3211.66341,"November 12, 18",-0.01355
2018-11-09,3233.1101074,3234.7900391,3204.9399414,3229.4899902,3229.4899902,38477600,38477600,-3.62012,-0.112,3223.07332,"November 09, 18",-0.00112
2018-11-08,3248.6999512,3263.7199707,3231.8000488,3237.6000977,3237.6000977,32125300,32125300,-11.09985,-0.342,3244.37337,"November 08, 18",-0.00342
2018-11-07,3212.6699219,3251.9499512,3212.6699219,3246.1599121,3246.1599121,42407900,42407900,33.48999,1.042,3236.9266,"November 07, 18",0.01042
2018-11-06,3219.0800781,3222.5900879,3197.1398926,3207.4199219,3207.4199219,0,0,-11.66016,-0.362,0.0,"November 06, 18",-0.00362
2018-11-05,3215.7299805,3230.9799805,3210.7600098,3217.3701172,3217.3701172,29800100,29800100,1.64014,0.051,3219.70337,"November 05, 18",0.00051
2018-11-02,3217.7800293,3251.6699219,3214.3898926,3214.4099121,3214.4099121,39472300,39472300,-3.37012,-0.105,3226.82324,"November 02, 18",-0.00105
2018-11-01,3196.1298828,3227.4199219,3192.3798828,3204.2099609,3204.2099609,37260300,37260300,8.08008,0.253,3208.00326,"November 01, 18",0.00253
2018-10-31,3160.0200195,3210.2900391,3160.0200195,3197.5100098,3197.5100098,59777900,59777900,37.48999,1.186,3189.27336,"October 31, 18",0.01186
2018-10-30,3157.3100586,3169.75,3123.9199219,3147.1298828,3147.1298828,41080400,41080400,-10.18018,-0.322,3146.93327,"October 30, 18",-0.00322
2018-10-29,3139.0300293,3182.2299805,3138.6999512,3154.9299316,3154.9299316,39624600,39624600,15.8999,0.507,3158.61995,"October 29, 18",0.00507
2018-10-26,3157.1101074,3157.1101074,3090.8500977,3134.8898926,3134.8898926,52567700,52567700,-22.22021,-0.704,3127.6167,"October 26, 18",-0.00704
2018-10-25,3126.6899414,3166.4399414,3107.8798828,3164.3999023,3164.3999023,0,0,37.70996,1.206,0.0,"October 25, 18",0.01206
2018-10-24,3144.1599121,3185.9899902,3128.9299316,3130.3300781,3130.3300781,43247500,43247500,-13.82983,-0.44,3148.41667,"October 24, 18",-0.0044
2018-10-23,3179.0700684,3179.0700684,3132.2900391,3140.9399414,3140.9399414,49626800,49626800,-38.13013,-1.199,3150.76668,"October 23, 18",-0.01199
2018-10-22,3217.5500488,3245.8701172,3187.5,3190.0900879,3190.0900879,41336900,41336900,-27.45996,-0.853,3207.82007,"October 22, 18",-0.00853
