epoch,loss,val_loss
53,0.000412461522500962,0.00015713552420493215
54,0.0004377189907245338,0.00017165897588711232
55,0.00042701512575149536,0.00023580963897984475
56,0.00042601386667229235,0.00018157681915909052
57,0.0003965805226471275,0.00019076514581684023
58,0.0006189642590470612,0.00015809852629899979
59,0.0005368770798668265,0.0001944622490555048
60,0.0005662336479872465,0.00018690468277782202
61,0.000480492424685508,0.00018691984587348998
62,0.00041337512084282935,0.00017301352636422962
63,0.00039041179115884006,0.0002322487998753786
64,0.0004084401880390942,0.00016259122639894485
65,0.00040658743819221854,0.0002702575293369591
66,0.000930996029637754,0.00027016561944037676
67,0.0007491611177101731,0.000337320554535836
68,0.00044716495904140174,0.000178782909642905
69,0.0004257575492374599,0.0001857220777310431
70,0.0004899585619568825,0.00015958937001414597
71,0.00044678448466584086,0.00018683071539271623
72,0.00039273101720027626,0.00017802853835746646
73,0.0004913244629278779,0.00017226386989932507
74,0.00044815754517912865,0.0002358072524657473
75,0.0005318752955645323,0.00015650126442778856
76,0.00045507587492465973,0.00016791590314824134
77,0.0003912266402039677,0.00016961792425718158
78,0.000420423224568367,0.00016825945931486785
79,0.00039815250784158707,0.00018347275909036398
80,0.00045753634185530245,0.00018276383343618363
81,0.0003807811008300632,0.0002276050072396174
82,0.0003865687467623502,0.0001575310598127544
83,0.00047616023221053183,0.00017860447405837476
84,0.0005150474607944489,0.00027267125551588833
85,0.0004400899342726916,0.00018002864089794457
86,0.00040574802551418543,0.00016992283053696156
87,0.0003867229097522795,0.0002177088026655838
88,0.0003764366265386343,0.00017555270460434258
89,0.0004950003349222243,0.00019340170547366142
0,0.002339555649086833,0.0016541408840566874
1,0.002142604673281312,0.0013953140005469322
2,0.0021291363518685102,0.0012635126477107406
3,0.0019244351424276829,0.0011050603352487087
4,0.0019726622849702835,0.00103474548086524
5,0.0017592087388038635,0.0009756936342455447
6,0.0017444774275645614,0.0008912749472074211
7,0.0018072917591780424,0.0009217968326993287
8,0.001606317819096148,0.0008652872638776898
9,0.0016358401626348495,0.0008656216086819768
10,0.0015689459396526217,0.0007415211293846369
11,0.0015703595709055662,0.0007331583765335381
12,0.001567038823850453,0.0008062722627073526
13,0.0014431698946282268,0.0006946070934645832
14,0.0014217050047591329,0.0006970203830860555
15,0.00145047961268574,0.0007133319741114974
16,0.001511076814495027,0.0006459778524003923
17,0.0013307107146829367,0.0005973637453280389
18,0.0013416081201285124,0.0005978737608529627
19,0.00118182972073555,0.0005894036148674786
20,0.0012383520370349288,0.000526482006534934
21,0.001133474987000227,0.0005304520018398762
22,0.0011103581637144089,0.0006202327786013484
23,0.0011554715456441045,0.0004879973130300641
24,0.0011035597417503595,0.00046936169383116066
25,0.0010456248419359326,0.0004522199451457709
26,0.0010761271696537733,0.0005329450941644609
27,0.001079706591553986,0.0004331149102654308
28,0.001139101106673479,0.00044459011405706406
29,0.00100974109955132,0.00043477368308231235
30,0.0010079217609018087,0.0004273290396668017
31,0.0009578082826919854,0.0004300402069929987
32,0.0008934435318224132,0.0005132434307597578
33,0.0009167414391413331,0.0005140587454661727
34,0.0009825892047956586,0.00043877269490621984
35,0.0009328997693955898,0.0003983248316217214
36,0.0008828375139273703,0.0003781589330174029
37,0.0008942928980104625,0.00041336953290738165
38,0.000881625572219491,0.00038633335498161614
39,0.0007802580948919058,0.0003903486649505794
40,0.0008321489440277219,0.0003538789169397205
41,0.0007905150414444506,0.0003880560980178416
42,0.0007767173228785396,0.00038930567097850144
43,0.000814046070445329,0.0004121810488868505
44,0.000781891169026494,0.00032979005482047796
45,0.0007456053863279521,0.0003145999216940254
46,0.0007658888353034854,0.00032789557008072734
47,0.0007383635966107249,0.00034213653998449445
48,0.0006907747592777014,0.00034729629987850785
49,0.0007146696443669498,0.0003684991679619998
50,0.0007124170078895986,0.00038884300738573074
51,0.0007372371619567275,0.00030520817381329834
52,0.0006924490444362164,0.00034667091676965356
53,0.0006290893070399761,0.0003471654199529439
54,0.0007230246555991471,0.00029532855842262506
55,0.000671195681206882,0.0003056165878660977
56,0.0006367193418554962,0.0002953365328721702
57,0.0006813638610765338,0.0002695584262255579
58,0.0006773549248464406,0.0002745823294389993
59,0.0007122417446225882,0.00030287448316812515
60,0.0006161979981698096,0.0002621136954985559
61,0.0006624183151870966,0.00025880816974677145
62,0.0006399456178769469,0.00024676541215740144
63,0.0006252921302802861,0.00025228061713278294
64,0.0006277854554355145,0.0002537703840062022
65,0.0006348834140226245,0.00024418183602392673
66,0.0006208622362464666,0.0002504733856767416
67,0.0006409250199794769,0.00024862991995178163
68,0.0005996702238917351,0.000244940776610747
69,0.0006210019928403199,0.0002417920477455482
70,0.0006158891483210027,0.00025259729591198266
71,0.000591764401178807,0.00022346270270645618
72,0.000577542872633785,0.0002244088682346046
73,0.0006478338618762791,0.00021207470854278654
74,0.0005778130143880844,0.0002068184403469786
75,0.0005862645339220762,0.00021004800510127097
76,0.0006076887948438525,0.00021534552797675133
77,0.0006268105353228748,0.00021141247998457402
78,0.0006496226997114718,0.00020229794608894736
79,0.0006047762581147254,0.00019893102580681443
80,0.0005549065535888076,0.00019561604131013155
81,0.0006364552536979318,0.00021995756833348423
82,0.0005895194481126964,0.00019832758698612452
83,0.0005656458088196814,0.00019187420548405498
0,0.000595117686316371,0.00017205435142386705
1,0.0005549619672819972,0.00021469767671078444
2,0.0005839979276061058,0.00020261651661712676
3,0.0005452188197523355,0.0001750579831423238
4,0.000546555093023926,0.00017120264237746596
5,0.0005565644823946059,0.00020000421500299126
6,0.0005504197324626148,0.0001765120541676879
7,0.0006410476053133607,0.00017898474470712245
8,0.000535744009539485,0.00023557583335787058
9,0.0005547662149183452,0.00018346217984799296
10,0.000555075821466744,0.00017759336333256215
11,0.0005578961572609842,0.00019599187362473458
12,0.0005484756547957659,0.0001750865048961714
13,0.0005796870682388544,0.0001890514395199716
14,0.0005361615330912173,0.00018305456615053117
15,0.0005856611533090472,0.0002231329563073814
16,0.0005712848505936563,0.0001814673305489123
17,0.0005642075557261705,0.00020153996592853218
18,0.0005562484147958457,0.00019132292072754353
19,0.0005486682639457285,0.00020856833725702018
20,0.0005185225745663047,0.00017462078540120274
21,0.000555060978513211,0.00017256982391700149
22,0.0005658184527419508,0.00021374269272200763
23,0.0005440618260763586,0.00017134698282461613
24,0.000520977599080652,0.00016362524183932692
25,0.0005790434661321342,0.0001647641183808446
26,0.0005537414108403027,0.00017033264157362282
27,0.0005280474433675408,0.00017057739023584872
28,0.0005313516012392938,0.00016947351105045527
29,0.0005955256638117135,0.00018961129535455257
30,0.0004978778888471425,0.0001731720840325579
31,0.0005269675166346133,0.00016714032972231507
32,0.0005567353800870478,0.0001785849017323926
33,0.0006001917645335197,0.00017767098324839026
34,0.0005872322362847626,0.0001700403227005154
35,0.0005342193762771785,0.0001770196104189381
36,0.0006016567931510508,0.0001676591346040368
37,0.0005589202628470957,0.00020136772945988923
38,0.0005263778730295599,0.00016179810336325318
39,0.0004980040248483419,0.00017336315067950636
40,0.000555607897695154,0.00018975189595948905
41,0.0005423136171884835,0.00016661331756040454
42,0.0005309600383043289,0.0001720888976706192
43,0.0005697385058738291,0.00018821733829099685
44,0.0005305260419845581,0.0001815778377931565
45,0.0005283767241053283,0.00016118753410410136
46,0.0005623363540507853,0.00016763326129876077
47,0.0005606722552329302,0.00017306813970208168
48,0.0005771593423560262,0.0001744931360008195
49,0.0005550620844587684,0.00017834515892900527
50,0.0005305550876073539,0.00017146703612525016
51,0.0005410417215898633,0.00018426423775963485
52,0.0005107417819090188,0.0001664092851569876
53,0.0005933513166382909,0.00019528425764292479
54,0.000558235333301127,0.0001739862491376698
55,0.0005549870547838509,0.00019475608132779598
56,0.0005407668650150299,0.00015926477499306202
57,0.0005050848703831434,0.0001660130947129801
58,0.0005635195411741734,0.00018638494657352567
59,0.0005396976484917104,0.00016621231043245643
60,0.0005773082375526428,0.00018111037206836045
61,0.0006339148967526853,0.00017252004181500524
62,0.0004980079247616231,0.0001611997577128932
63,0.000510847254190594,0.0001673110673436895
64,0.0005162006127648056,0.00016880893963389099
65,0.0005186701309867203,0.0001656874519539997
66,0.0005263429484330118,0.00016424100613221526
67,0.0005052853957749903,0.00017465247947257012
68,0.0005985306343063712,0.00016375513223465532
69,0.0004950857255607843,0.00019209779566153884
70,0.0005078667891211808,0.00019457170856185257
71,0.0005016056820750237,0.0001897672627819702
72,0.000563010573387146,0.0002795848122332245
73,0.0005384737742133439,0.00018534963601268828
74,0.0005853581824339926,0.0001643706636969
75,0.000538444786798209,0.00016745438915677369
76,0.0005169350770302117,0.00016798073193058372
77,0.0005203137407079339,0.00018237080075778067
78,0.0005258810124360025,0.000167923528351821
79,0.0005098888650536537,0.00018510359223000705
80,0.0005231701652519405,0.0001687040348770097
81,0.0005544424057006836,0.00017202863818965852
82,0.0005356564070098102,0.00016650877660140395
83,0.0005325011443346739,0.0001802535989554599
0,0.030759297311306,0.0038524868432432413
1,0.002292447257786989,0.0018508086213842034
2,0.001495391596108675,0.0010622418485581875
3,0.0011936424998566508,0.0007185374270193279
4,0.0011106982128694654,0.0005183335742913187
5,0.0009954675333574414,0.0005712893325835466
6,0.0009794329525902867,0.00048818494542501867
7,0.001014426234178245,0.0003767794696614146
8,0.0009191703284159303,0.00034618418430909514
9,0.0008781480137258768,0.00037745299050584435
10,0.0009126278455369174,0.00033140016603283584
11,0.0008985610329546034,0.00032586840097792447
12,0.0009525795467197895,0.0003052910906262696
13,0.000775290303863585,0.00041551029426045716
14,0.000758343783672899,0.0002814855834003538
15,0.0008387442212551832,0.00028492085402831435
16,0.0010011064587160945,0.0002639811718836427
17,0.000576502236071974,0.00025462493067607284
18,0.0007291043293662369,0.0002385251718806103
19,0.0005830432055518031,0.0002700430923141539
20,0.0006407602340914309,0.0002790449361782521
21,0.0007074454915709794,0.0002846899733413011
22,0.0006035575643181801,0.0002412566973362118
23,0.0005600803415291011,0.0002382038364885375
24,0.0007630978943780065,0.00038867167313583195
25,0.000625383690930903,0.0002564683381933719
26,0.000643191218841821,0.00030498544219881296
27,0.0005364932003431022,0.0004432332643773407
28,0.000651587441097945,0.0002425248530926183
29,0.0005422151880338788,0.0002889514435082674
30,0.0005464667920023203,0.00024530605878680944
31,0.0006265699630603194,0.0002771878498606384
32,0.0006482710014097393,0.00023442231758963317
33,0.0006147925741970539,0.00021779033704660833
34,0.0005036928341723979,0.000208044788450934
35,0.0005358267808333039,0.00022902755881659687
36,0.0005244861240498722,0.0002531592617742717
37,0.0004757036513183266,0.0002537823747843504
38,0.0004903458757326007,0.00021118135191500187
39,0.0005984264425933361,0.00024246836255770177
40,0.0004619262181222439,0.00024547797511331737
41,0.0006379107944667339,0.00023359738406725228
42,0.000532894569914788,0.00034691859036684036
43,0.00045508661423809826,0.00024573307018727064
44,0.00047442951472476125,0.00024965679040178657
45,0.000555553357116878,0.00026209064526483417
46,0.0005481462576426566,0.0002266653027618304
47,0.00047114232438616455,0.00022320137941278517
48,0.0004499707429204136,0.000246928830165416
49,0.0004934077151119709,0.00020591948123183101
50,0.0004339454753790051,0.0001906740217236802
51,0.0005560468416661024,0.0003301758843008429
52,0.0004943118547089398,0.0002665056090336293
53,0.0005013647023588419,0.00018726549751590937
54,0.0005215488490648568,0.0002036907826550305
55,0.0005703337374143302,0.00028810385265387595
56,0.0004557284410111606,0.0002191005041822791
57,0.00043796212412416935,0.00020901083189528435
58,0.0004570818564388901,0.00021731870947405696
59,0.0005299964686855674,0.00022801391605753452
60,0.00044871470890939236,0.00024842910352163017
61,0.000437024311395362,0.00040513830026611686
62,0.00046688542352057993,0.00020065020362380892
63,0.000557535735424608,0.0001775205455487594
64,0.0005075812223367393,0.00019234931096434593
65,0.00042432002373971045,0.00017387964180670679
66,0.0005932398489676416,0.00020869450236205012
67,0.00054365728283301,0.0002916356024798006
68,0.0005235709249973297,0.00036057201214134693
69,0.0005303086363710463,0.00019158117356710136
70,0.0004566878196783364,0.0004421173071023077
71,0.000464757380541414,0.00019396503921598196
72,0.000524100789334625,0.0003425055183470249
73,0.0004024354857392609,0.00031636530184186995
74,0.00045305260573513806,0.0002593554381746799
75,0.0005156210390850902,0.00019574530597310513
76,0.0004181074327789247,0.00021694369206670672
77,0.0004836537700612098,0.00021535073756240308
78,0.000415363087086007,0.00024007474712561816
79,0.0004763325268868357,0.00025356249534524977
80,0.0004893360892310739,0.00030618507298640907
81,0.0007585613057017326,0.0002554031671024859
82,0.0004811891703866422,0.0002229040110250935
83,0.0004832097911275923,0.00023512777988798916
84,0.0005158720887266099,0.00019531241559889168
85,0.0006317561492323875,0.00029541627736762166
86,0.0004526508564595133,0.00023199780844151974
87,0.0004545861156657338,0.0004497957415878773
88,0.00048086754395626485,0.00020281078468542546
89,0.00044054011232219636,0.0002043652639258653
90,0.0004431344277691096,0.0001916020264616236
91,0.00047107512364163995,0.00019537622574716806
92,0.0005621790187433362,0.00023286661598831415
93,0.0004217152309138328,0.0001956333580892533
94,0.0004428140528034419,0.00024529718211852014
95,0.00040261130197905004,0.00019630645692814142
96,0.0005140145658515394,0.00019167193386238068
97,0.00045295897871255875,0.00019581714877858758
98,0.0005688024684786797,0.00019305956084281206
99,0.00047815649304538965,0.00032738345908001065
0,0.02701951377093792,0.0047173164784908295
1,0.0019108596025034785,0.0016683421563357115
2,0.0012706962879747152,0.000857617415022105
3,0.0008051571785472333,0.0005875774077139795
4,0.0007099209469743073,0.0004825130745302886
5,0.0006864175666123629,0.0003771738556679338
6,0.0008189550717361271,0.0003398408298380673
7,0.0006181467906571925,0.00029556272784247994
8,0.0006054281839169562,0.0002240293106297031
9,0.0006004972965456545,0.0002389524015597999
10,0.0006878664717078209,0.00020379334455356002
11,0.0005864255363121629,0.0003724092384800315
12,0.0006150495610199869,0.00018613094289321452
13,0.0005984575836919248,0.0001873649744084105
14,0.0006981182959862053,0.00020041778043378145
15,0.0007196075166575611,0.00024885774473659694
16,0.0005676546134054661,0.00017287868831772357
17,0.0005620978772640228,0.00017220877634827048
18,0.0007021520286798477,0.00019815473933704197
19,0.0005809965077787638,0.00018568123050499707
20,0.0005016704672016203,0.00018008924962487072
21,0.0005220422754064202,0.00019479526963550597
22,0.0005198399303480983,0.00042885771836154163
23,0.0004820256435777992,0.00018255121540278196
24,0.0005185502814128995,0.0001916733308462426
25,0.0004884383524768054,0.00020988851611036807
26,0.0005398764042183757,0.00017150776693597436
27,0.00046503753401339054,0.00017496614600531757
28,0.0004590035241562873,0.00017804413801059127
29,0.0004931451985612512,0.00019197519577573985
30,0.0005271210102364421,0.00023974254145286977
31,0.0004827408993151039,0.00031195420888252556
32,0.0007756109698675573,0.0002660367463249713
33,0.0005350608844310045,0.000230903533520177
34,0.000474901229608804,0.00022848248772788793
35,0.0004948353162035346,0.00024398074310738593
36,0.00039649903192184865,0.00018896066467277706
37,0.0003849512431770563,0.00017529356409795582
38,0.0005931510822847486,0.0002832881291396916
39,0.00047612300841137767,0.00029796146554872394
40,0.0005045592552050948,0.00020366844546515495
41,0.00042063900036737323,0.00018140979227609932
42,0.00045550824142992496,0.00019676661759149283
43,0.0004642251878976822,0.0003097776498179883
44,0.0005504350992850959,0.0002293798461323604
45,0.0004378003941383213,0.0002645378699526191
46,0.0005146549665369093,0.00019151304150000215
47,0.0004372502153273672,0.00019543824600987136
48,0.0004193046479485929,0.00019328520284034312
49,0.00041919955401681364,0.0001774289703462273
50,0.0004197671660222113,0.00018629572878126055
51,0.0005247388617135584,0.0005287081003189087
52,0.0004323298344388604,0.00017952559574041516
53,0.0004296923289075494,0.00019850162789225578
54,0.0004329808580223471,0.00021001820277888328
55,0.00044948499999009073,0.00021494935208465904
56,0.0004023303044959903,0.00019287006580270827
57,0.0004582954861689359,0.0002629719383548945
58,0.00046115563600324094,0.0002038701786659658
59,0.00034951543784700334,0.0002076467062579468
60,0.0003510917304083705,0.0002826255513355136
61,0.0003973945276811719,0.00021032571385148913
62,0.0004590064927469939,0.00020483354455791414
63,0.00035903140087611973,0.00017669959925115108
64,0.00035214758827351034,0.0002927089808508754
65,0.0004040201019961387,0.0002081464190268889
66,0.0005077215027995408,0.000200125141418539
67,0.00039617507718503475,0.0003819212142843753
68,0.00047817753511480987,0.00018412405916024
69,0.0003960088943131268,0.0002822004025802016
70,0.0004807064833585173,0.00023828906705603004
71,0.00037965632509440184,0.00019047838577535003
72,0.0003532657865434885,0.0001993689947994426
73,0.00045613880502060056,0.00021534635743591934
74,0.0004022735229227692,0.00019178041839040816
75,0.0004491150612011552,0.00020744196081068367
76,0.00043607063707895577,0.00020887533901259303
77,0.000429232488386333,0.00021428565378300846
78,0.0004583194386214018,0.000404014514060691
79,0.00038557761581614614,0.00019504214287735522
80,0.0003438541607465595,0.00019962673832196742
81,0.00033247447572648525,0.00018220418132841587
82,0.0004389702808111906,0.00020221192971803248
83,0.0004073675081599504,0.00018389704928267747
84,0.0004416712326928973,0.00022523681400343776
85,0.00038825758383609354,0.00017090464825741947
86,0.000418559939134866,0.0002590073272585869
87,0.00039288244443014264,0.0001911267900140956
88,0.0003581455093808472,0.00018340308452025056
89,0.0003395437670405954,0.00019030705152545124
90,0.00039296128670684993,0.00039564206963405013
91,0.0003681805683299899,0.00019289992633275688
92,0.00043880121666006744,0.0001766873465385288
93,0.0004367168585304171,0.0002315699530299753
94,0.0003587573010008782,0.0002461947442498058
95,0.00038875560858286917,0.00020265868806745857
96,0.00037113309372216463,0.00017384607053827494
97,0.00045338497147895396,0.0002048241876764223
98,0.00041964693809859455,0.00036665788502432406
99,0.00046382026630453765,0.00021217444736976177
0,0.032831765711307526,0.008949696086347103
1,0.0025344789028167725,0.0017454983899369836
2,0.0017270436510443687,0.0011524050496518612
3,0.0016340210568159819,0.0008784630917944014
4,0.0014809875283390284,0.0008859639056026936
5,0.0012434596428647637,0.0005828113062307239
6,0.0012482876190915704,0.0005243849591352046
7,0.0012295327614992857,0.00048451803741045296
8,0.0010871496051549911,0.00040657399222254753
9,0.001058240537531674,0.0004028855182696134
10,0.0008669032249599695,0.0003155937301926315
11,0.0009537262376397848,0.0002972279617097229
12,0.000975953764282167,0.0005540581769309938
13,0.0009048635838553309,0.0002730201813392341
14,0.0010512578301131725,0.00029374167206697166
15,0.0009285785490646958,0.0002731366839725524
16,0.0008187043713405728,0.0003039983566850424
17,0.0008211428066715598,0.00023441396479029208
18,0.0008488337625749409,0.00025277785607613623
19,0.00073622987838462,0.00024714533356018364
20,0.000876370002515614,0.00025720492703840137
21,0.0007341630989685655,0.0002561478759162128
22,0.0007152009638957679,0.00022981577785685658
23,0.0006996800075285137,0.00026541706756688654
24,0.000643356004729867,0.00024532724637538195
25,0.0007828222005628049,0.00022308230109047145
26,0.0006379500264301896,0.0002323431835975498
27,0.0006273803883232176,0.0002230324171250686
28,0.0005760012427344918,0.00023296028666663915
29,0.000610962335485965,0.0002414332120679319
30,0.0005443784757517278,0.00022976790205575526
31,0.0006199482595548034,0.00025676770019344985
32,0.0006082095205783844,0.00021926974295638502
33,0.0005304935039021075,0.00021799170644953847
34,0.0005983342416584492,0.00022471559350378811
35,0.0005465830327011645,0.00020971386402379721
36,0.0005662359180860221,0.0002186182391596958
37,0.0005158641724847257,0.00020149788178969175
38,0.0005535354139283299,0.00021778584050480276
39,0.0004937340854667127,0.00020533622591756284
40,0.0005045495345257223,0.00021078878489788622
41,0.00048421756946481764,0.0002004175476031378
42,0.0005918138194829226,0.00025631242897361517
43,0.0005644044722430408,0.00022219624952413142
44,0.0004647776368074119,0.00022917315072845668
45,0.00047812843695282936,0.00026144154253415763
46,0.0005273093120194972,0.00019922306819353253
47,0.00047529488801956177,0.0003406669420655817
48,0.0005612538661807775,0.00021690754510927945
49,0.00044543130206875503,0.0001921144430525601
50,0.0005633921828120947,0.00019304288434796035
51,0.0005216757417656481,0.0001840984623413533
52,0.0006669166032224894,0.00020003694226033986
53,0.0004575956263579428,0.00019494042498990893
54,0.00046958663733676076,0.000236254432820715
55,0.0004964424297213554,0.0002199469308834523
56,0.0004859273030888289,0.0002536802785471082
57,0.0004929492133669555,0.00020024506375193596
58,0.0005627679056487978,0.00022012843692209572
59,0.00045604794286191463,0.0001969253207789734
60,0.00046289400779642165,0.00026696015265770257
61,0.0004908503615297377,0.00026880737277679145
62,0.0005199185106903315,0.00020877193310298026
63,0.00047131231985986233,0.00019859711755998433
64,0.0004825439245905727,0.00018552382243797183
65,0.00045150105142965913,0.00019621486717369407
66,0.00046554606524296105,0.00021569589443970472
67,0.00041671033250167966,0.00018400981207378209
68,0.0005591053050011396,0.0002420399250695482
69,0.00046984024811536074,0.00021689034474547952
70,0.0005459870444610715,0.00023004764807410538
71,0.0004568076692521572,0.00019526018877513707
72,0.00045688022510148585,0.00018683065718505532
73,0.0004345740599092096,0.00019557916675694287
74,0.0005418043001554906,0.0001980118395294994
75,0.00048497013631276786,0.00020770178525708616
76,0.0005219249287620187,0.00019041278574150056
77,0.0004553802136797458,0.00019808017532341182
78,0.0004965651896782219,0.00024072789528872818
79,0.0005403156974352896,0.00022958984482102096
80,0.0005391949671320617,0.00020138765103183687
81,0.00045587585191242397,0.0001925247343024239
82,0.0005357837653718889,0.00022106528922449797
83,0.0005046044243499637,0.00019600268569774926
84,0.00046984353684820235,0.00021111179376021028
85,0.0005109587218612432,0.0002027882874244824
86,0.0004471193242352456,0.00018829917826224118
87,0.000450753461336717,0.0002053574426099658
88,0.00046465019113384187,0.00018834223737940192
89,0.0004524681135080755,0.00017645662592258304
90,0.0005031711771152914,0.00019925276865251362
91,0.0005406335112638772,0.00020376841712277383
92,0.0004724631435237825,0.00024297201889567077
